absolute_residual_error,finite,ground_truth_available,model,normalized_global_norm,physical_l2,physical_range_explosion,physical_range_ratio,press_q001,press_q999,radial_absolute_error,radial_skill,residual_cosine,residual_l2,rho_press_positive,rho_q001,rho_q999,selected_step,shell_absolute_error,shell_skill,state_l2,step
721.344923653683,True,True,Anisotropic spherical DISCO3D LocalNO,2989906.265523613,9.545297229723776e+37,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,2.1229347232302256e+38,-0.052390358413626936,-0.2899432471313625,1.5331458859623144,True,1.1754943508222875e-38,2.1504328797415057e+25,False,8.537047967930659e+76,-0.018234194747524413,63.60087296782391,40
744.6748109156493,True,True,Anisotropic spherical DISCO3D LocalNO,3099187.362836214,9.685357487501513e+37,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,2.1798260565406723e+38,-0.05353337801774649,-0.27989847633136666,1.5380794475740112,True,1.1754943508222875e-38,2.1504328797415057e+25,False,8.618122111913305e+76,-0.011877655345724492,66.11233553866637,41
772.6152831285292,True,True,Anisotropic spherical DISCO3D LocalNO,3247505.9577047615,9.728174484043668e+37,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,2.2661934240121825e+38,-0.055958203836802944,-0.2712027325835797,1.5579338871297936,True,1.1754943508222875e-38,2.1504328797415057e+25,True,8.729822317054249e+76,-0.012961084061055006,69.42300947907357,42
,True,False,Anisotropic spherical DISCO3D LocalNO,3411730.2757575656,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,43
,True,False,Anisotropic spherical DISCO3D LocalNO,3607100.447490629,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,44
,True,False,Anisotropic spherical DISCO3D LocalNO,3835365.050798359,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,45
,True,False,Anisotropic spherical DISCO3D LocalNO,4121934.3989959573,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,46
,True,False,Anisotropic spherical DISCO3D LocalNO,4449277.381907428,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,47
,True,False,Anisotropic spherical DISCO3D LocalNO,4825798.352556101,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,48
,True,False,Anisotropic spherical DISCO3D LocalNO,5257277.273232275,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,49
,True,False,Anisotropic spherical DISCO3D LocalNO,5750940.862813074,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,True,,,,50
,True,False,Anisotropic spherical DISCO3D LocalNO,6312573.891733201,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,51
,True,False,Anisotropic spherical DISCO3D LocalNO,6965084.328823691,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,52
,True,False,Anisotropic spherical DISCO3D LocalNO,7735755.478594335,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,53
,True,False,Anisotropic spherical DISCO3D LocalNO,8637380.433587395,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,54
,True,False,Anisotropic spherical DISCO3D LocalNO,9626847.791467708,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,55
,True,False,Anisotropic spherical DISCO3D LocalNO,10748347.836288085,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,56
,True,False,Anisotropic spherical DISCO3D LocalNO,12016597.794128263,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,57
,True,False,Anisotropic spherical DISCO3D LocalNO,13395440.95374233,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,58
,True,False,Anisotropic spherical DISCO3D LocalNO,14799694.59313298,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,59
,True,False,Anisotropic spherical DISCO3D LocalNO,16377898.369961325,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,60
,True,False,Anisotropic spherical DISCO3D LocalNO,18147814.336860456,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,61
,True,False,Anisotropic spherical DISCO3D LocalNO,20161624.54228665,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,62
,True,False,Anisotropic spherical DISCO3D LocalNO,22459965.336571563,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,63
,True,False,Anisotropic spherical DISCO3D LocalNO,25024249.14854412,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,64
,True,False,Anisotropic spherical DISCO3D LocalNO,27699250.63955601,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,65
,True,False,Anisotropic spherical DISCO3D LocalNO,30649970.317253403,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,66
,True,False,Anisotropic spherical DISCO3D LocalNO,33753333.50233179,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,67
,True,False,Anisotropic spherical DISCO3D LocalNO,37058722.48873356,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,68
,True,False,Anisotropic spherical DISCO3D LocalNO,40923159.29123722,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,69
,True,False,Anisotropic spherical DISCO3D LocalNO,45172830.499429055,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,70
,True,False,Anisotropic spherical DISCO3D LocalNO,49881452.647857934,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,71
,True,False,Anisotropic spherical DISCO3D LocalNO,54803519.8234753,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,72
,True,False,Anisotropic spherical DISCO3D LocalNO,60172120.05108257,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,73
,True,False,Anisotropic spherical DISCO3D LocalNO,66719356.186796695,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,74
,True,False,Anisotropic spherical DISCO3D LocalNO,74088546.77777368,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,True,,,,75
,True,False,Anisotropic spherical DISCO3D LocalNO,82237970.28936167,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,76
,True,False,Anisotropic spherical DISCO3D LocalNO,90698356.89417973,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,77
,True,False,Anisotropic spherical DISCO3D LocalNO,99674328.59121698,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,78
,True,False,Anisotropic spherical DISCO3D LocalNO,110034202.54112798,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,79
,True,False,Anisotropic spherical DISCO3D LocalNO,121792984.31189762,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,80
,True,False,Anisotropic spherical DISCO3D LocalNO,134946201.87641275,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,81
,True,False,Anisotropic spherical DISCO3D LocalNO,149344509.02673087,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,82
,True,False,Anisotropic spherical DISCO3D LocalNO,164079997.79146817,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,83
,True,False,Anisotropic spherical DISCO3D LocalNO,179595419.2324489,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,84
,True,False,Anisotropic spherical DISCO3D LocalNO,196457450.0296052,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,85
,True,False,Anisotropic spherical DISCO3D LocalNO,214070548.48237363,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,86
,True,False,Anisotropic spherical DISCO3D LocalNO,233439567.37242517,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,87
,True,False,Anisotropic spherical DISCO3D LocalNO,254402056.9734077,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,88
,True,False,Anisotropic spherical DISCO3D LocalNO,278427519.34192455,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,89
,True,False,Anisotropic spherical DISCO3D LocalNO,305663285.25399137,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,90
,True,False,Anisotropic spherical DISCO3D LocalNO,336528375.3654779,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,91
,True,False,Anisotropic spherical DISCO3D LocalNO,370969242.60521543,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,92
,True,False,Anisotropic spherical DISCO3D LocalNO,409022862.22649395,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,93
,True,False,Anisotropic spherical DISCO3D LocalNO,451049898.99497455,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,94
,True,False,Anisotropic spherical DISCO3D LocalNO,495919130.7699982,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,95
,True,False,Anisotropic spherical DISCO3D LocalNO,544152379.0435289,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,96
,True,False,Anisotropic spherical DISCO3D LocalNO,597608915.740643,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,97
,True,False,Anisotropic spherical DISCO3D LocalNO,655975558.3099062,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,98
,True,False,Anisotropic spherical DISCO3D LocalNO,718234523.4621066,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,False,,,,99
,True,False,Anisotropic spherical DISCO3D LocalNO,785441142.4280689,,True,7.557129333557598e+37,1.1754943508222875e-38,6.620955797775974e+16,,,,,True,1.1754943508222875e-38,2.1504328797415057e+25,True,,,,100
